,Word,Likelihood
762,LONER,7.875097896652161e-06
763,PESTS,7.871014677649405e-06
764,TEAMS,7.86656766197078e-06
765,WEARS,7.865677375906727e-06
766,NAMES,7.84964266169689e-06
767,FOURS,7.834148624033053e-06
768,LOAMS,7.826023899721987e-06
769,WOOER,7.82137344155665e-06
770,PATER,7.820107465848847e-06
771,SNITS,7.818894455253835e-06
772,RAIDS,7.81383463380478e-06
773,TIKES,7.794424658507178e-06
774,SHRED,7.793253458612647e-06
775,LIENS,7.78937199134164e-06
776,LASTS,7.786669136473464e-06
777,TUNAS,7.777731293142363e-06
778,GIVES,7.775767790973516e-06
779,HILTS,7.774858468439604e-06
780,MINAS,7.768821827261503e-06
781,LAKES,7.763068060935333e-06
782,BASER,7.751804528693395e-06
783,ROAMS,7.739388948802556e-06
784,DIRER,7.734878561073504e-06
785,SLAGS,7.734805324490963e-06
786,CORNY,7.72174241837007e-06
787,THATS,7.67998393671949e-06
788,RAKES,7.67713003812055e-06
789,TESTS,7.667102380300975e-06
790,CHITS,7.665129035487926e-06
791,ROIDS,7.654197152038877e-06
792,BURET,7.653519240542294e-06
793,SHUTS,7.650679267926312e-06
794,BAUDS,7.640254135171145e-06
795,BILKS,7.639713783034417e-06
796,TILER,7.638693271402209e-06
797,SAINT,7.627860098385691e-06
798,TATER,7.617514008184369e-06
799,PURER,7.6173973068838716e-06
800,FOLKS,7.6124381002610775e-06
801,PRIED,7.594849691330081e-06
802,LIVES,7.552806707361373e-06
803,HURTS,7.552323227737419e-06
804,DEADS,7.544951821331697e-06
805,BETAS,7.542680120321149e-06
806,MONKS,7.5381547614755436e-06
807,MAIMS,7.492850053475953e-06
808,GOODS,7.4741999784704515e-06
809,RIVES,7.469196301006818e-06
810,HOERS,7.468076475316255e-06
811,HONED,7.464787838855283e-06
812,TOTER,7.4618873779096345e-06
813,WILTS,7.417019794159957e-06
814,GILLS,7.411124953277986e-06
815,BEAUS,7.403618908663311e-06
816,TRIED,7.398091927305986e-06
817,WATTS,7.396455149274877e-06
818,SHOER,7.388183193363668e-06
819,AIRER,7.361813678706615e-06
820,FARMS,7.360406590301901e-06
821,FLITS,7.359140992809944e-06
822,SLIPS,7.346612239835818e-06
823,CAGEY,7.338581718966019e-06
824,FINED,7.337419932782379e-06
825,SNOTS,7.334001775858248e-06
826,LEAKS,7.328501022008853e-06
827,POEMS,7.314662891898367e-06
828,RUNTS,7.309837271647545e-06
829,PALMS,7.297936936222013e-06
830,POSED,7.292470764750878e-06
831,SIGNS,7.286114862582442e-06
832,SAGER,7.281498287686571e-06
833,WELTS,7.27374898089981e-06
834,LARDS,7.273486226111596e-06
835,WANED,7.269741804494919e-06
836,SIDED,7.252553931412262e-06
837,SILLY,7.250059371429423e-06
838,BINDS,7.242348838908152e-06
839,BRADS,7.241036486347918e-06
840,PEATY,7.238648371062141e-06
841,CUKES,7.237275211670696e-06
842,MEADS,7.2295679831409825e-06
843,SLEET,7.227267653165749e-06
844,PANGS,7.219498921333906e-06
845,PINKS,7.213279778201525e-06
846,SHADS,7.212071164145787e-06
847,HALED,7.2115714271975056e-06
848,FORMS,7.210032692220464e-06
849,SUETY,7.208438469489642e-06
850,PUTTS,7.1900911204920516e-06
851,DOOMS,7.184925262918193e-06
852,ROODS,7.179518258889179e-06
853,DINED,7.175904399670817e-06
854,FRETS,7.171834691054962e-06
855,HARKS,7.150246446289366e-06
856,SOFTS,7.148649384459824e-06
857,REELS,7.143357389649189e-06
858,HOOKS,7.13687665893309e-06
859,BUSTS,7.127290916774949e-06
860,LORDS,7.124888120416843e-06
861,RILLS,7.118930062646954e-06
862,TENET,7.106539954082617e-06
863,BENDS,7.102452055987192e-06
864,BERMS,7.096094972025691e-06
865,AURAS,7.0935976895161934e-06
866,HAULS,7.077148843459637e-06
867,PRIER,7.0662058613071055e-06
868,HOLED,7.064238247502072e-06
869,GRINS,7.062302736394884e-06
870,BOGEY,7.0579509107099585e-06
871,CARNE,7.0530214128159225e-06
872,DORMS,7.051321280756491e-06
873,SLURS,7.048348616034542e-06
874,SLIMS,7.046750515760887e-06
875,SURLY,7.042545149289507e-06
876,TANGS,7.032465270522147e-06
877,HEIRS,7.032237180704083e-06
878,LOESS,7.020233800463642e-06
879,GAMEY,6.996730520186847e-06
880,MITTS,6.995796387510251e-06
881,TORUS,6.983302104414788e-06
882,COCAS,6.9683322998716505e-06
883,YORES,6.960629045634221e-06
884,CROSS,6.955626961231928e-06
885,FINIS,6.945198440573745e-06
886,HONER,6.945197038006888e-06
887,FILED,6.943704716876983e-06
888,COSET,6.943289909816544e-06
889,SHOOS,6.934174844059436e-06
890,CITED,6.933349714057286e-06
891,BONUS,6.925433755509224e-06
892,FATED,6.924452399146637e-06
893,RANKS,6.9206701565142085e-06
894,PANTY,6.912338151480075e-06
895,SLOPS,6.891008380001039e-06
896,TONGS,6.888791248866318e-06
897,TUNED,6.883832477238765e-06
898,TRIER,6.883143533293968e-06
899,WALED,6.879658097912265e-06
900,MINED,6.875946981035059e-06
901,CASKS,6.872802397877962e-06
902,PITAS,6.8722725739926605e-06
903,CLASS,6.864105553847297e-06
904,FUELS,6.8579138684481464e-06
905,COUPS,6.853489321734738e-06
906,PEEKS,6.849648706136932e-06
907,TORTE,6.837006891806842e-06
908,FOLDS,6.829265456201296e-06
909,FINER,6.826694647437897e-06
910,SLUED,6.821858999545333e-06
911,SAVED,6.812777717597057e-06
912,CANNY,6.804091245304773e-06
913,POSER,6.78487419179838e-06
914,BORNE,6.783310564654282e-06
915,FAXES,6.781464867006486e-06
916,CURDS,6.780852770254258e-06
917,FACTS,6.779157012756447e-06
918,DATED,6.772027346335232e-06
919,BASKS,6.747842354280181e-06
920,CODAS,6.741104072701923e-06
921,DIRKS,6.7331085254316966e-06
922,HOSTS,6.726912210511569e-06
923,PAREN,6.715834185914456e-06
924,HALER,6.709605898622273e-06
925,WEIRS,6.708577728872515e-06
926,DUELS,6.7069535002747595e-06
927,SABER,6.705264610243748e-06
928,FULLS,6.702444788307005e-06
929,WRITS,6.683395970828653e-06
930,WORKS,6.681798663183838e-06
931,DINER,6.67642149482134e-06
932,HIVES,6.660962372912797e-06
933,CREED,6.660784151110267e-06
934,STATS,6.657352802490374e-06
935,BERGS,6.643152739768732e-06
936,FOXES,6.642918810583772e-06
937,DOTED,6.63367409947462e-06
938,CRAPS,6.630850605065457e-06
939,SLATE,6.626170822150841e-06
940,CHINS,6.619104715208812e-06
941,SEDER,6.617393199020796e-06
942,FISTS,6.612134303746506e-06
943,SHUNS,6.606626839864779e-06
944,ARIAS,6.580308148836595e-06
945,LEADS,6.574540011514115e-06
946,HOLER,6.57252792865042e-06
947,SOBER,6.568275333260274e-06
948,DULLS,6.554906695482637e-06
949,NODES,6.548759349361755e-06
950,BONNY,6.543899603548836e-06
951,BREED,6.5396789847264445e-06
952,GLANS,6.53716823059808e-06
953,WAKES,6.531289733923453e-06
954,LOOPS,6.527236954661742e-06
955,HUNTS,6.518847417625982e-06
956,COMER,6.517811201297208e-06
957,GIROS,6.512600624455906e-06
958,MINIS,6.508393507204327e-06
959,DAMNS,6.5030516960612885e-06
960,READS,6.5017591257777965e-06
961,MATED,6.488952248256911e-06
962,AILED,6.463322629545871e-06
963,FORTY,6.462640118945078e-06
964,FILER,6.46038420294123e-06
965,TRIOS,6.460170178169005e-06
966,DIKES,6.4469842255205645e-06
967,SUNNY,6.4285692592735825e-06
968,BUNKS,6.405535054830484e-06
969,TUNER,6.4046794045771345e-06
970,HOODS,6.402630089084007e-06
971,MOLDS,6.3997519054968115e-06
972,MINER,6.3973427828191614e-06
973,HIRED,6.388867908184687e-06
974,FIFES,6.372356755385921e-06
975,HEELS,6.3703821497244634e-06
976,CRAMS,6.360203641593397e-06
977,WIVES,6.3543908829461e-06
978,PUKES,6.349064162965657e-06
979,HILLS,6.348598078256053e-06
980,NAPES,6.347318707305141e-06
981,PENDS,6.346172438914482e-06
982,PERMS,6.340492266671104e-06
983,LUBES,6.339560670263462e-06
984,SAVER,6.338570451871044e-06
985,BITER,6.333463602961252e-06
986,CARRY,6.3307369889493725e-06
987,SERFS,6.3258135832183315e-06
988,SANDY,6.323029494989065e-06
989,DELIS,6.303687399318996e-06
990,DATER,6.300656533365263e-06
991,HALOS,6.297296536660098e-06
992,SLEDS,6.28678119471633e-06
993,MULLS,6.280907380237382e-06
994,LANDS,6.278167058327904e-06
995,RUBES,6.269381031847262e-06
996,LOOMS,6.26081911977759e-06
997,COVEY,6.257748908976122e-06
998,FRIED,6.256896895966233e-06
999,LIERS,6.255713257295099e-06
1000,LINED,6.252958496176178e-06
1001,CHARS,6.232744353423167e-06
1002,VISES,6.2263264588878846e-06
1003,HELLS,6.225965425927184e-06
1004,SHAMS,6.219584306694532e-06
1005,RANDS,6.2086670539921705e-06
1006,MISTS,6.196276800366222e-06
1007,ROOMS,6.1915111590420445e-06
1008,SLOGS,6.18784425959277e-06
1009,BEEPS,6.183217715154121e-06
1010,TENDS,6.181763826507371e-06
1011,DOPEY,6.17770520110586e-06
1012,MIKES,6.177496138923241e-06
1013,TERMS,6.176230808985324e-06
1014,DOTER,6.1719334428986606e-06
1015,HANKS,6.1717916694287165e-06
1016,HURLS,6.166885857101024e-06
1017,SPATS,6.166236612142724e-06
1018,LEERS,6.13487481398925e-06
1019,EARNS,6.130471125342781e-06
1020,WARDS,6.119390625658464e-06
1021,DRIED,6.119166461149366e-06
1022,LOUIS,6.116325975857982e-06
1023,TAMED,6.111311403128249e-06
1024,WOODS,6.107948369502734e-06
1025,LAITY,6.1076312255173e-06
1026,WIRED,6.094819594418865e-06
1027,POSET,6.091158875429968e-06
1028,GATED,6.075227104911672e-06
1029,SICKS,6.071807651541099e-06
1030,TOILE,6.064673863195104e-06
1031,BULKS,6.0618234177420185e-06
1032,SHEER,6.06014199951524e-06
1033,ARRAS,6.057454206777873e-06
1034,WILLS,6.0564031876250205e-06
1035,MILER,6.0540707310581336e-06
1036,HONKS,6.0457013019887745e-06
1037,MATER,6.037285038401442e-06
1038,SALAD,6.030758060886317e-06
1039,PLIED,5.995933966839538e-06
1040,WORDS,5.9943708171772705e-06
1041,GOLDS,5.991714032327552e-06
1042,BURPS,5.985700226886661e-06
1043,LACEY,5.983175912925468e-06
1044,BALLY,5.977982343972903e-06
1045,CODED,5.966345377478781e-06
1046,CRAGS,5.954233196385308e-06
1047,FANGS,5.947670095813943e-06
1048,HIRER,5.944167125712435e-06
1049,FINKS,5.942546553026127e-06
1050,WELLS,5.939414715947271e-06
1051,LEAPS,5.911054322278746e-06
1052,HOURS,5.887929311773269e-06
1053,GULLS,5.88044684257124e-06
1054,DOSED,5.875539916677521e-06
1055,TASKS,5.8731220490957134e-06
1056,HOMEY,5.871164833814168e-06
1057,KITES,5.8688516636750255e-06
1058,VAPES,5.863201178781867e-06
1059,BODED,5.85786637061553e-06
1060,SITUS,5.85561696936957e-06
1061,BONNE,5.8550680663331695e-06
1062,RILED,5.85192724566991e-06
1063,COMET,5.851401577224425e-06
1064,BRAGS,5.845974410996484e-06
1065,REAPS,5.845618296570863e-06
1066,RATED,5.835702021922323e-06
1067,TALUS,5.823224291078704e-06
1068,SHAGS,5.82258956371403e-06
1069,CLADS,5.82247085890549e-06
1070,FRIER,5.821382030817771e-06
1071,LINER,5.8177177655838685e-06
1072,GAUSS,5.8170780480608286e-06
1073,DINKS,5.811735779846306e-06
1074,SONAR,5.807999469219803e-06
1075,GISTS,5.801212172154953e-06
1076,FILET,5.7998461672290345e-06
1077,HEADS,5.79821056366005e-06
1078,EARLS,5.796948084844858e-06
1079,TURDS,5.7945469127627295e-06
1080,CAPED,5.782819860742856e-06
1081,FORTE,5.782362211687701e-06
1082,PANEL,5.768269507673687e-06
1083,WONKS,5.767447267169207e-06
1084,HARPS,5.767276969023522e-06
1085,COIFS,5.7644918987010575e-06
1086,NAILS,5.760335781151101e-06
1087,HOOPS,5.756493107616813e-06
1088,SULLY,5.752647406156482e-06
1089,LURED,5.7480626338386096e-06
1090,BLISS,5.747901942972234e-06
1091,BUNDS,5.746529390753273e-06
1092,PAPAS,5.731877947646075e-06
1093,PUNKS,5.723464192510571e-06
1094,DAILY,5.723336045672225e-06
1095,LULLS,5.711831879343391e-06
1096,SEAMY,5.7103018805972466e-06
1097,CRESS,5.705338643820404e-06
1098,DRIER,5.693238401208575e-06
1099,TREED,5.691942820039683e-06
1100,TAMER,5.68593009896619e-06
1101,CROCS,5.683586232913248e-06
1102,WIRER,5.670586211976717e-06
1103,TRAPS,5.666363244328663e-06
1104,COPED,5.6646762291792925e-06
1105,LOXES,5.6611037662522085e-06
1106,THINS,5.656325847542076e-06
1107,LISTS,5.63486917080284e-06
1108,LIKES,5.617790112913418e-06
1109,REAMS,5.607021631404706e-06
1110,DOILY,5.6064076748466635e-06
1111,NOONS,5.597232261671305e-06
1112,MEATY,5.588386566260409e-06
1113,THREE,5.587374420789444e-06
1114,PRAMS,5.579633194670571e-06
1115,WALKS,5.571807105259128e-06
1116,MINKS,5.568801486798069e-06
1117,PARRY,5.55378290394195e-06
1118,CODER,5.551054515937335e-06
1119,MUTTS,5.550899362452413e-06
1120,PETER,5.549753685441117e-06
1121,ROOTY,5.54969861045087e-06
1122,HANDS,5.53683367874675e-06
1123,HARMS,5.531877909063378e-06
1124,SHIPS,5.53036643609863e-06
1125,PEEPS,5.52481953252197e-06
1126,PACED,5.52338619942712e-06
1127,SAWED,5.517786911772823e-06
1128,GRASS,5.513124778930988e-06
1129,TITER,5.5124590618366456e-06
1130,WARPS,5.501837443252565e-06
1131,SOLAR,5.496350717212887e-06
1132,FEUED,5.493292536926698e-06
1133,LATER,5.490282702707351e-06
1134,MAMAS,5.472496280088495e-06
1135,HEROS,5.471129764557534e-06
1136,DOSER,5.466569620853099e-06
1137,RESTS,5.464849568937929e-06
1138,SHEET,5.440526483355328e-06
1139,TRAMS,5.435083111907085e-06
1140,RATER,5.429504665408008e-06
1141,SOUND,5.426346882360926e-06
1142,SOFAS,5.421458929154095e-06
1143,GIRDS,5.418881435615982e-06
1144,TARRY,5.409902517829464e-06
1145,SOWED,5.405057931854883e-06
1146,PIOUS,5.396457106775358e-06
1147,COCOS,5.385554756832957e-06
1148,CATTY,5.381018957805797e-06
1149,CAPER,5.380303397118063e-06
1150,BURGS,5.374914489449247e-06
1151,LURER,5.347965466750075e-06
1152,MASER,5.347309605441277e-06
1153,PALLY,5.341437927716529e-06
1154,ALLEY,5.334425409353421e-06
1155,FINDS,5.331173450862945e-06
1156,MOONY,5.328815083666756e-06
1157,FIRMS,5.326401758358257e-06
1158,BRIMS,5.325941826276737e-06
1159,SPANS,5.3247591326333145e-06
1160,VAILS,5.320988136826017e-06
1161,BARFS,5.318639848471867e-06
1162,MOTET,5.309275202301067e-06
1163,CROPS,5.304680484052365e-06
1164,SHIMS,5.30463719380889e-06
1165,SARGE,5.291593267231843e-06
1166,BATTY,5.283182249482055e-06
1167,WANDS,5.282000329515727e-06
1168,SIFTS,5.2810549239752595e-06
1169,WARMS,5.277272649650419e-06
1170,GENET,5.273203848907048e-06
1171,COPER,5.270383220187694e-06
1172,MILKS,5.269987748482075e-06
1173,CHAOS,5.267674259989902e-06
1174,BARBS,5.265453449987148e-06
1175,FAZES,5.263226463945332e-06
1176,WINED,5.260791649919441e-06
1177,SPITS,5.259137341926687e-06
1178,BOOBS,5.255607916201773e-06
1179,CLAPS,5.234882056630623e-06
1180,POLLY,5.2323117765051165e-06
1181,FENDS,5.228193874546128e-06
1182,LASED,5.2266239537494065e-06
1183,PINGS,5.2244330903846435e-06
1184,GANGS,5.218238857648082e-06
1185,RAINY,5.215765909815445e-06
1186,HEAPS,5.213070048061329e-06
1187,PLEAS,5.212190597935847e-06
1188,TURPS,5.209776123401353e-06
1189,HATED,5.20422680313222e-06
1190,TALLY,5.2030587067912305e-06
1191,FOGEY,5.195436087050386e-06
1192,ALIAS,5.194980117502575e-06
1193,SHOPS,5.187397974945226e-06
1194,PRODS,5.176000155056104e-06
1195,WORMS,5.169457401969389e-06
1196,FAMED,5.1686091122201675e-06
1197,SELFS,5.167190884818343e-06
1198,BLEED,5.1629044616261404e-06
1199,TEEMS,5.1620286971940494e-06
1200,SLILY,5.157591905901907e-06
1201,DAZES,5.14736927763207e-06
1202,PACER,5.138927763272099e-06
1203,GAILY,5.13443973229116e-06
1204,SAWER,5.13371821721787e-06
1205,HOLDS,5.132686930918584e-06
1206,DUSTS,5.130989525733817e-06
1207,MURKS,5.119147961897329e-06
1208,CUTER,5.118425678800616e-06
1209,SURFS,5.118158262785741e-06
1210,DUKES,5.115437706430878e-06
1211,GONGS,5.111629676685379e-06
1212,CRATE,5.100809214841715e-06
1213,TINGS,5.089085082861726e-06
1214,CADET,5.087427019541759e-06
1215,SUPER,5.083361139247794e-06
1216,LINKS,5.06424564739019e-06
1217,AREAS,5.062756463349085e-06
1218,FEEDS,5.062421873645885e-06
1219,MOREL,5.053819004571303e-06
1220,MALTY,5.050121233582284e-06
1221,CAPOS,5.049680482099436e-06
1222,DOZES,5.042207969809479e-06
1223,HULLS,5.037372026431994e-06
1224,SOWER,5.028835802027397e-06
1225,BOARD,5.026181412221127e-06
1226,CLAMS,5.021213401257945e-06
1227,RINKS,5.008183887455981e-06
1228,BACKS,5.006463682207876e-06
1229,PRESS,5.005137992078808e-06
1230,PEONY,5.000659098398186e-06
1231,MINDS,4.995879523135716e-06
1232,COCKS,4.994999259200032e-06
1233,MRADS,4.994974242897406e-06
1234,GOONY,4.989058417258473e-06
1235,SOUSE,4.987616661554771e-06
1236,BRIGS,4.985988092684605e-06
1237,WILED,4.978505268704252e-06
1238,LAMAS,4.976666080214705e-06
1239,DEITY,4.9742188840601555e-06
1240,FAIRY,4.970325220300118e-06
1241,DICEY,4.968839694096096e-06
1242,EAVES,4.968172585614579e-06
1243,LONGS,4.965059650113756e-06
1244,HIKES,4.9544348228277e-06
1245,COOKY,4.953201905150481e-06
1246,DOMED,4.951563881393556e-06
1247,DEEDS,4.950984914163114e-06
1248,GEEKS,4.9509118886326525e-06
1249,SOLID,4.949097118484954e-06
1250,TAPED,4.941682426452986e-06
1251,FLIED,4.939655444183868e-06
1252,BESET,4.938805556049528e-06
1253,SPOTS,4.932989289714179e-06
1254,MAZES,4.932205931621726e-06
1255,LIMEY,4.918043328566839e-06
1256,FANNY,4.917502309106631e-06
1257,MUSTS,4.916510863886423e-06
1258,DROSS,4.916363602143476e-06
1259,FETED,4.914127509071806e-06
1260,FIXES,4.907447156446629e-06
1261,BOCKS,4.904181090850941e-06
1262,FORAY,4.901196868730159e-06
1263,MENDS,4.8993766497319054e-06
1264,WOLDS,4.896454478031117e-06
1265,TEARY,4.890037522058416e-06
1266,TRESS,4.875471204719254e-06
1267,BARKY,4.87225400404655e-06
1268,BOOKY,4.863143688693199e-06
1269,LASER,4.8628218223979395e-06
1270,WAXES,4.8621823574763485e-06
1271,FUSEE,4.861576092765133e-06
1272,CORKY,4.861096911046443e-06
1273,DAIRY,4.860915545639424e-06
1274,LOONY,4.846002978770775e-06
1275,PIETY,4.843549487675316e-06
1276,HATER,4.841983638181022e-06
1277,TEPEE,4.841450711942937e-06
1278,TOPED,4.84072332311685e-06
1279,TRIPS,4.8327990645844465e-06
1280,ROILY,4.831245198903234e-06
1281,SILKY,4.826751855499588e-06
1282,MEANY,4.825765580708094e-06
1283,SUCKS,4.817749310435285e-06
1284,FREED,4.813930363756966e-06
1285,LEEKS,4.80895025741738e-06
1286,VOLTS,4.799813929122609e-06
1287,RELET,4.793503182312707e-06
1288,LAUDS,4.79284460794301e-06
1289,BUSED,4.784031371830905e-06
1290,ANTES,4.765381440021418e-06
1291,EARED,4.76522709745856e-06
1292,LOSER,4.763473849682283e-06
1293,PRIMS,4.758827650330603e-06
1294,CAGED,4.7562837907885025e-06
1295,REEKS,4.755714645711652e-06
1296,TOADY,4.74658686122071e-06
1297,WISTS,4.74077553853523e-06
1298,SENSE,4.733235845231063e-06
1299,SHEDS,4.732549177133682e-06
1300,WARTY,4.730230139045193e-06
1301,PATTY,4.72062117662054e-06
1302,PAPER,4.719993434744483e-06
1303,FUNKS,4.71518552647244e-06
1304,SAITH,4.7110928690547894e-06
1305,TACOS,4.6981857782889645e-06
1306,FLAKS,4.690633998655784e-06
1307,HULAS,4.67854552591903e-06
1308,TAPIS,4.6775249878600466e-06
1309,MONTE,4.67718646159552e-06
1310,GRADS,4.676502730766364e-06
1311,CAMPS,4.671735653568845e-06
1312,DIRTY,4.669172603247387e-06
1313,CLODS,4.657976687124392e-06
1314,WHATS,4.657011536095861e-06
1315,LURKS,4.655332542530793e-06
1316,MASKS,4.654761624017347e-06
1317,PROPS,4.65365151555503e-06
1318,SAUCY,4.649952211967233e-06
1319,WESTS,4.649200379544208e-06
1320,RULED,4.643282539654876e-06
1321,BUNGS,4.6393998751035604e-06
1322,MELDS,4.636483268526779e-06
1323,TRIMS,4.63554195990753e-06
1324,POTTY,4.624178378388507e-06
1325,VICES,4.6195325340135915e-06
1326,WATER,4.619130834750096e-06
1327,GAZES,4.617736425914301e-06
1328,STARS,4.616956082264018e-06
1329,PESOS,4.613435896071911e-06
1330,DUNKS,4.611392134380279e-06
1331,TREKS,4.609881333645053e-06
1332,NERTS,4.6085823654756095e-06
1333,MESAS,4.608417920074522e-06
1334,METED,4.605062885859744e-06
1335,TUXES,4.604076695262833e-06
1336,GUSTS,4.603042050417154e-06
1337,MIXES,4.598802681198413e-06
1338,TATTY,4.598325291215862e-06
1339,PURTY,4.598254844277265e-06
1340,TAPER,4.597713812082708e-06
1341,SADLY,4.596187360588941e-06
1342,FLIER,4.595827919066661e-06
1343,WINOS,4.593834418971047e-06
1344,MORAY,4.5929454933383256e-06
1345,GERMS,4.582894669433259e-06
1346,COMPS,4.576291591829266e-06
